DIALOG,GT,PRED
"<s>[INST] You are given a dialog between a Commander and a Driver, where the Commander gives instructions and Driver does as instructed. Your task is to provide all the (action, object) sequences required to complete all the tasks mentioned in the dialog.Here's the dialog:  we need to prepare cofee first please <<TURN>>  in a mug <<TURN>>  What should I do today? <<TURN>>  ok <<TURN>>  by the stove <<TURN>>  there is one <<TURN>>  it may be dirty though <<TURN>>  please wash if necessary [/INST]","['Pickup Mug', 'ToggleOff Faucet', 'Place CounterTop', 'Pickup Potato', 'Place CounterTop', 'Pickup Knife', 'Place CounterTop', 'Pickup Mug', 'Place ', 'ToggleOn Faucet']","['Pickup Mug', 'Place CounterTop', 'ToggleOff Faucet', 'Pickup SoapBottle', 'Place CounterTop', 'Pickup Mug', 'Place ', 'ToggleOn Faucet', 'ToggleOff Faucet', 'Pickup Mug', 'Pour ', 'Place CoffeeMachine', 'ToggleOff CoffeeMachine', 'ToggleOn CoffeeMachine', 'ToggleOff CoffeeMachine', 'Pickup Mug', 'Place CounterTop']"
"<s>[INST] You are given a dialog between a Commander and a Driver, where the Commander gives instructions and Driver does as instructed. Your task is to provide all the (action, object) sequences required to complete all the tasks mentioned in the dialog.Here's the dialog:  Whats first? <<TURN>>  hi, first we will need to make coffee in a mug <<TURN>>  ok <<TURN>>  but wash the mug first! <<TURN>>  which mug? <<TURN>>  there's a mug in the microwave <<TURN>>  next? <<TURN>>  make a mug of coffee <<TURN>>  please :) <<TURN>>  next? <<TURN>>  next we are going to make a salad <<TURN>>  the plate will need to be washed by the way <<TURN>>  how many lettuce? <<TURN>>  and tomato? <<TURN>>  no tomato <<TURN>>  but we do need to cook a slice of potato to put on plate <<TURN>>  you have enough lettuce <<TURN>>  what all do we need? <<TURN>>  just a cooked slice of potato and lettuce on the plate <<TURN>>  ok <<TURN>>  1 cook slice of potato? <<TURN>>  two slices please <<TURN>>  nexy? <<TURN>>  *next? <<TURN>>  im sorry, one slice of tomato on the salad <<TURN>>  then place the plate on the counter <<TURN>>  next? <<TURN>>  place plate and mug of coffee on counter top please <<TURN>>  oops <<TURN>>  the table sorry <<TURN>>  place both on table. my mistake <<TURN>>  next? <<TURN>>  i meant to say place them on the table, so sorry <<TURN>>  what table? <<TURN>>  kitchen table <<TURN>>  there is only a island and a counter <<TURN>>  where you had the plate before <<TURN>>  counter <<TURN>>  island? [/INST]","['ToggleOff Microwave', 'Open Microwave', 'Pickup Mug', 'Close Microwave', 'ToggleOff Faucet', 'Place ', 'ToggleOn Faucet', 'ToggleOff Faucet', 'Pickup Mug', 'Pour ', 'Place CoffeeMachine', 'ToggleOn CoffeeMachine', 'Pickup Plate', 'Place CounterTop', 'Pickup Potato', 'Place CounterTop', 'Pickup Knife', 'Place CounterTop', 'Pickup WineBottle', 'Place CounterTop', 'Pickup Plate', 'Place ', 'ToggleOn Faucet', 'ToggleOff Faucet', 'Pickup Plate', 'Place DiningTable', 'Pickup Knife', 'Slice Lettuce', 'Slice Tomato', 'Place DiningTable', 'Pickup LettuceSliced', 'Place Plate', 'Pickup Potato', 'Place DiningTable', 'Pickup Knife', 'Slice Potato', 'Place DiningTable', 'Pickup PotatoSliced', 'Place Pan', 'ToggleOn StoveKnob', 'Pickup PotatoSliced', 'Place Plate', 'Pickup PotatoSliced', 'Place Pan', 'Pickup PotatoSliced', 'Place Plate', 'Pickup TomatoSliced', 'Place DiningTable', 'Pickup TomatoSliced', 'Place Plate', 'Pickup Plate', 'Place CounterTop', 'Pickup Mug', 'Place CounterTop', 'Pickup Plate', 'Place DiningTable']","['Open Microwave', 'Pickup Mug', 'Place Sink', 'Pickup Mug', 'Place ', 'ToggleOn Faucet', 'ToggleOff Faucet', 'Pickup Mug', 'Pour ', 'Place CoffeeMachine', 'ToggleOff CoffeeMachine', 'ToggleOn CoffeeMachine', 'Pickup Knife', 'Place DiningTable', 'Pickup Plate', 'Place ', 'Pickup Fork', 'Place DiningTable', 'Pickup Plate', 'Place']"
"<s>[INST] You are given a dialog between a Commander and a Driver, where the Commander gives instructions and Driver does as instructed. Your task is to provide all the (action, object) sequences required to complete all the tasks mentioned in the dialog.Here's the dialog:  what should i do <<TURN>>  Hello, can you make a cup of coffee? <<TURN>>  The mug is in the trashcan <<TURN>>  Right behind you :) <<TURN>>  Turn around please <<TURN>>  Hello? <<TURN>>  Hello? <<TURN>>  ITS CLEAN ALREADY <<TURN>>  Please put it in coffee machine [/INST]","['Pickup Mug', 'ToggleOn Faucet', 'ToggleOff Faucet', 'ToggleOn CoffeeMachine']","['ToggleOff Faucet', 'Pickup Mug', 'Pour ', 'Place CoffeeMachine', 'ToggleOn CoffeeMachine', 'ToggleOff CoffeeMachine', 'Pickup Mug', 'Place CounterTop', 'Pickup Mug', 'Place CoffeeMachine', 'ToggleOn CoffeeMachine', 'ToggleOff CoffeeMachine', 'Pickup Mug', 'Place CounterTop', 'Pickup Mug', 'Place CoffeeMachine', 'ToggleOn Coff']"
"<s>[INST] You are given a dialog between a Commander and a Driver, where the Commander gives instructions and Driver does as instructed. Your task is to provide all the (action, object) sequences required to complete all the tasks mentioned in the dialog.Here's the dialog:  hello, what is my task today? <<TURN>>  Hello! We are going to prepare breakfast. <<TURN>>  First, a cup of coffee please <<TURN>>  tHE MUG IS IN THE TRASHCAN BEHIND YOU <<TURN>>  coffee mug <<TURN>>  Great. Everything needs to be placed on the dining table when completed. <<TURN>>  one coffee <<TURN>>  Yes please <<TURN>>  did it complete? <<TURN>>  Yup! <<TURN>>  next plz <<TURN>>  Next place make a sandwich <<TURN>>  kNIFE IS IN THE FRIDGE <<TURN>>  Ugh... so sorry about the CAPS [/INST]","['Pickup Mug', 'Place CounterTop', 'Pickup Mug', 'Place CoffeeMachine', 'ToggleOff CoffeeMachine', 'ToggleOn CoffeeMachine', 'Pickup Mug', 'Place DiningTable', 'Pickup Mug', 'Place DiningTable', 'Pickup Bread', 'Place CounterTop']","['Pickup Mug', 'Pour Sink', 'Place CoffeeMachine', 'ToggleOn CoffeeMachine', 'ToggleOff CoffeeMachine', 'Pickup Knife', 'Slice Bread', 'Place DiningTable', 'Pickup BreadSliced', 'Place Toaster', 'ToggleOn Toaster', 'Pickup BreadSliced', 'Place DiningTable', 'Pickup BreadSliced', 'Place DiningTable', 'Pickup BreadSliced', 'Place To']"
"<s>[INST] You are given a dialog between a Commander and a Driver, where the Commander gives instructions and Driver does as instructed. Your task is to provide all the (action, object) sequences required to complete all the tasks mentioned in the dialog.Here's the dialog:  Good day! <<TURN>>  what can i do today <<TURN>>  Let's go ahead and serve 1 slice of tomato on a plate. <<TURN>>  The tomato is on the counter next to the oven, behind the bread. <<TURN>>  Please put 1 slice of tomato on a plate. <<TURN>>  The plate is in the cabinet on the left side of the sink. [/INST]","['Pickup Knife', 'Slice Tomato', 'Place CounterTop', 'Pickup Plate', 'Place ', 'ToggleOn Faucet', 'ToggleOff Faucet', 'Pickup Plate', 'Place CounterTop', 'Pickup TomatoSliced', 'Place Plate']","['Pickup Knife', 'Slice Tomato', 'Place CounterTop', 'Open Cabinet', 'Open Cabinet', 'Pickup Plate', 'Place DiningTable', 'Pickup TomatoSliced', 'Place Plate', 'Pickup TomatoSliced', 'Place Plate', 'Pickup TomatoSliced', 'Place Plate', 'Pickup TomatoSliced', 'Place Plate', 'Pickup TomatoSliced', 'Place Plate', 'Pickup TomatoSliced']"
"<s>[INST] You are given a dialog between a Commander and a Driver, where the Commander gives instructions and Driver does as instructed. Your task is to provide all the (action, object) sequences required to complete all the tasks mentioned in the dialog.Here's the dialog:  Hello. <<TURN>>  Good day.  How may I help you? <<TURN>>  You will be preparing breakfast today. <<TURN>>  Okay.  What is my first task <<TURN>>  First, you will need to make a cup of coffee in a clean mug. <<TURN>>  Okay.  Can you direct me to a mug? <<TURN>>  Okay, you can find the mug in the upper cabinet by the sink <<TURN>>  On my way. <<TURN>>  I'm sorry it in the upper cabinet by the toaster. <<TURN>>  above the toaster. <<TURN>>  one to the left <<TURN>>  That object is too far away to interact with. <<TURN>>  You may have to close the other cabinet first. <<TURN>>  Got it. <<TURN>>  awesome. <<TURN>>  Okay.  What shall I help with next? <<TURN>>  Good. Now, you will need to make a sandwhich. <<TURN>>  FIrst you will need to slice the bread. <<TURN>>  Certainly.  Where might I find the bread? <<TURN>>  It looks like the bread is in the fridge, <<TURN>>  Directions to a knife <<TURN>>  I'm looking for you. <<TURN>>  I think it is on the table by the window. <<TURN>>  ok.  Checking [/INST]","['Pickup Cup', 'Place CounterTop', 'Open Cabinet', 'Open Cabinet', 'Open Cabinet', 'Open Cabinet', 'Open Cabinet', 'Open Cabinet', 'Pickup Mug', 'Place ', 'ToggleOn Faucet', 'ToggleOff Faucet', 'Pickup Mug', 'Pour ', 'Place CoffeeMachine', 'ToggleOn CoffeeMachine', 'ToggleOff CoffeeMachine', 'Open Fridge', 'Pickup Bread', 'Close Fridge', 'Place CounterTop', 'Pickup ButterKnife', 'Slice Bread']","['Open Cabinet', 'Open Cabinet', 'Close Cabinet', 'Open Cabinet', 'Close Cabinet', 'Open Cabinet', 'Pickup Mug', 'Place CoffeeMachine', 'ToggleOff CoffeeMachine', 'ToggleOn CoffeeMachine', 'ToggleOff CoffeeMachine', 'Pickup ButterKnife', 'Slice Bread', 'Place DiningTable', 'Pickup BreadSliced', 'Place Plate', 'Pickup Plate', 'Place CounterTop', 'Open']"
"<s>[INST] You are given a dialog between a Commander and a Driver, where the Commander gives instructions and Driver does as instructed. Your task is to provide all the (action, object) sequences required to complete all the tasks mentioned in the dialog.Here's the dialog:  whats the first task? <<TURN>>  hello? <<TURN>>  rinse the dirty mug with water <<TURN>>  what mug? <<TURN>>  in the fridge <<TURN>>  next <<TURN>>  whats next? <<TURN>>  done? <<TURN>>  whats next witht he mug? <<TURN>>  rinse it with water <<TURN>>  already did <<TURN>>  whats next <<TURN>>  hello <<TURN>>  whats taking so long <<TURN>>  you need to direct me <<TURN>>  there is another dirty mug on a shelf at the end of the sink board <<TURN>>  wow [/INST]","['Open Fridge', 'Pickup Mug', 'Close Fridge', 'Place CounterTop', 'ToggleOff Faucet', 'Pickup Mug', 'Place ', 'Pickup WineBottle', 'Place CounterTop', 'ToggleOn Faucet', 'ToggleOff Faucet', 'Pickup Mug', 'Pour ', 'Place CoffeeMachine', 'Pickup Mug']","['Open Fridge', 'Pickup Mug', 'Close Fridge', 'Place CounterTop', 'Pickup Lettuce', 'Place CounterTop', 'Pickup Apple', 'Place CounterTop', 'Pickup Mug', 'Place ', 'ToggleOn Faucet', 'ToggleOff Faucet', 'Pickup Mug', 'Pour ', 'Place CounterTop', 'Open Cabinet', 'Pickup Tomato', 'Place Cabinet', 'Pickup Mug', 'Place CounterTop', 'ToggleOn F']"
"<s>[INST] You are given a dialog between a Commander and a Driver, where the Commander gives instructions and Driver does as instructed. Your task is to provide all the (action, object) sequences required to complete all the tasks mentioned in the dialog.Here's the dialog:  how can I help you today? <<TURN>>  can you please make me a salad on a clean plate with tomato and cooked potato? <<TURN>>  does the salad require chopped lettuce? <<TURN>>  nope! [/INST]","['Pickup Plate', 'Place DiningTable', 'Pickup DishSponge', 'Place Shelf', 'Pickup Tomato', 'Place DiningTable', 'ToggleOff Faucet', 'Pickup Knife', 'Slice Tomato', 'Place DiningTable', 'Pickup TomatoSliced', 'Place Plate', 'Pickup Potato', 'Place DiningTable', 'Pickup Knife', 'Slice Potato', 'Place DiningTable', 'Pickup PotatoSliced', 'Place DiningTable', 'Pickup PotatoSliced', 'Place DiningTable', 'Pickup Pan', 'Place StoveBurner', 'Pickup PotatoSliced', 'Place Pan', 'Pickup Pan', 'Place StoveBurner', 'Pickup Pan', 'Place DiningTable', 'Pickup PotatoSliced', 'Place Plate']","['Pickup Knife', 'Slice Tomato', 'Slice Potato', 'Place DiningTable', 'Pickup Plate', 'Place Sink', 'Pickup SoapBottle', 'Place CounterTop', 'Pickup Plate', 'Place CounterTop', 'Pickup Mug', 'Place CounterTop', 'Pickup Plate', 'Place ', 'ToggleOn Faucet', 'ToggleOff Faucet', 'Pickup Plate', 'Place DiningTable', 'Pickup Knife', 'S']"
"<s>[INST] You are given a dialog between a Commander and a Driver, where the Commander gives instructions and Driver does as instructed. Your task is to provide all the (action, object) sequences required to complete all the tasks mentioned in the dialog.Here's the dialog:  First task? <<TURN>>  make two slices of toast <<TURN>>  next <<TURN>>  make a slice of lettuce <<TURN>>  where is the lettuce? <<TURN>>  on the cabinet under the sink <<TURN>>  how many slices <<TURN>>  just one. now put all the components on the plate <<TURN>>  how many <<TURN>>  2 slices of toast and one lettuce [/INST]","['ToggleOff Faucet', 'Pickup ButterKnife', 'Slice Bread', 'Place CounterTop', 'Pickup BreadSliced', 'Place Toaster', 'ToggleOn Toaster', 'Pickup BreadSliced', 'Place CounterTop', 'Pickup BreadSliced', 'Place Toaster', 'Pickup BreadSliced', 'Place Bowl', 'Pickup BreadSliced', 'Place Bowl', 'Open Fridge', 'Close Fridge', 'Open Cabinet', 'Open Cabinet', 'Pickup Lettuce', 'Close Cabinet', 'Close Cabinet', 'Place CounterTop', 'Pickup ButterKnife', 'Slice Lettuce', 'Place CounterTop', 'Pickup LettuceSliced', 'Place CounterTop', 'Pickup LettuceSliced', 'Place CounterTop', 'Pickup BreadSliced', 'Place CounterTop', 'Pickup LettuceSliced', 'Place CounterTop', 'Pickup BreadSliced', 'Place CounterTop', 'Pickup LettuceSliced', 'Place CounterTop', 'Pickup LettuceSliced']","['Pickup ButterKnife', 'Slice Bread', 'Place CounterTop', 'Pickup BreadSliced', 'Place Toaster', 'Pickup BreadSliced', 'Place CounterTop', 'Pickup BreadSliced', 'Place Toaster', 'Pickup BreadSliced', 'Place CounterTop', 'Pickup BreadSliced', 'Place CounterTop', 'Pickup BreadSliced', 'Place Toaster', 'Pickup BreadSliced']"
"<s>[INST] You are given a dialog between a Commander and a Driver, where the Commander gives instructions and Driver does as instructed. Your task is to provide all the (action, object) sequences required to complete all the tasks mentioned in the dialog.Here's the dialog:  We need to make a salad today. <<TURN>>  What should I do today? <<TURN>>  We will need a knife to slice items <<TURN>>  Great! <<TURN>>  Use that knife to cut that tomato <<TURN>>  Good work <<TURN>>  We need to put two tomato slices on the plate <<TURN>>  and one lettuce <<TURN>>  Salad is ready <<TURN>>  On a plate? <<TURN>>  That white plate in the sink is what we will use. <<TURN>>  Yes [/INST]","['Pickup Knife', 'Slice Tomato', 'Slice Lettuce', 'Place CounterTop', 'Pickup LettuceSliced']","['Pickup Knife', 'Slice Tomato', 'Slice Lettuce', 'Place CounterTop', 'Pickup LettuceKnit', 'Place CounterTop', 'Pickup Knife', 'Slice Bread', 'Place CounterTop', 'ToggleOff Faucet', 'Pickup Plate', 'Place CounterTop', 'Pickup TomatoSliced', 'Place Plate', 'Pickup TomatoSliced', 'Place Plate', 'Pickup LettuceSliced', 'Place']"
"<s>[INST] You are given a dialog between a Commander and a Driver, where the Commander gives instructions and Driver does as instructed. Your task is to provide all the (action, object) sequences required to complete all the tasks mentioned in the dialog.Here's the dialog:  We need to make a salad today. <<TURN>>  What should I do today? <<TURN>>  We will need a knife to slice items <<TURN>>  Great! [/INST]","['Pickup Knife', 'Slice Tomato']","['Open Fridge', 'Pickup Mug', 'Place Sink', 'Pickup Plate', 'Close Fridge', 'Place ', 'ToggleOn Faucet', 'ToggleOff Faucet', 'Pickup Plate', 'Place CounterTop', 'Pickup Knife', 'Slice Lettuce', 'Slice Tomato', 'Slice Tomato', 'Place CounterTop', 'Open Fridge', 'Pickup Potato', 'Close Fridge', 'Place CounterTop', 'Pickup Knife', 'Slice']"
"<s>[INST] You are given a dialog between a Commander and a Driver, where the Commander gives instructions and Driver does as instructed. Your task is to provide all the (action, object) sequences required to complete all the tasks mentioned in the dialog.Here's the dialog:  hi how can I help you? <<TURN>>  i'd looks 3 slices of potato cooked please <<TURN>>  ok <<TURN>>  want them on a plate? <<TURN>>  yes please <<TURN>>  where might I find one? [/INST]","['ToggleOff Faucet', 'Pickup Knife', 'Slice Potato', 'Place CounterTop', 'Pickup PotatoSliced', 'ToggleOff Microwave', 'Open Microwave', 'Place CounterTop', 'Pickup PotatoSliced', 'Place Microwave', 'Pickup PotatoSliced', 'Place Microwave', 'Close Microwave', 'ToggleOn Microwave', 'ToggleOff Microwave', 'Open Microwave', 'Pickup PotatoSliced', 'Place CounterTop', 'Pickup PotatoSliced', 'Place CounterTop', 'Pickup PotatoSliced', 'Place Microwave', 'Close Microwave', 'ToggleOn Microwave', 'ToggleOff Microwave', 'Open Microwave', 'Pickup PotatoSliced', 'Place CounterTop', 'Open Fridge', 'Open Cabinet', 'Open Cabinet', 'Open Cabinet', 'Open Cabinet', 'Open Cabinet', 'Open Cabinet', 'Open Cabinet', 'Pickup Plate']","['Pickup Lettuce', 'Place CounterTop', 'Pickup Potato', 'Place CounterTop', 'Pickup Knife', 'Slice Potato', 'Place CounterTop', 'Pickup PotatoSliced', 'Place CounterTop', 'Pickup PotatoSliced', 'Place CounterTop', 'Pickup PotatoSliced', 'Place Pan', 'Pickup PotatoSliced', 'Place Pan', 'Pickup Pan', 'Place StoveBurner', 'Pickup PotatoS']"
"<s>[INST] You are given a dialog between a Commander and a Driver, where the Commander gives instructions and Driver does as instructed. Your task is to provide all the (action, object) sequences required to complete all the tasks mentioned in the dialog.Here's the dialog:  hi what can i do for you today? <<TURN>>  I'd like you to make a salad <<TURN>>  sure, what kind of salad? <<TURN>>  sliced lettuce and two tomato slices <<TURN>>  sure, where can i fine a knife? <<TURN>>  it's on the side table by the white table [/INST]","['ToggleOff Faucet', 'Open Cabinet', 'Close Cabinet', 'Pickup Knife']","['Pickup Knife', 'Slice Lettuce', 'Slice Tomato', 'Place CounterTop', 'Pickup TomatoSliced', 'Place CounterTop', 'Pickup Knife', 'Slice Bread', 'Place CounterTop', 'Pickup TomatoSliced', 'Place CounterTop', 'Pickup TomatoSliced', 'Place CounterTop', 'Pickup Knife', 'Slice Lettuce', 'Place CounterTop', 'Pickup LettuceSliced']"
